date,time,Total kW,Total kVA,Total kVAr,PF
2021-02-18,08:00:00,15900.0,17520.0,7358.01603694909,0.9075342465753424
2021-02-18,09:00:00,16100.0,17950.0,7936.781463540495,0.8969359331476323
2021-02-18,10:00:00,14570.0,16260.0,7218.220002188906,0.8960639606396064
2021-02-18,11:00:00,14510.0,16190.0,7181.643265994211,0.8962322421247684
2021-02-18,12:00:00,14630.0,16270.0,7118.707747899193,0.89920098340504
2021-02-18,13:00:00,14910.0,16480.0,7020.1353263309675,0.9047330097087378
2021-02-18,14:00:00,15210.0,16670.0,6822.374953049708,0.9124175164967007
2021-02-18,15:00:00,14810.0,16180.0,6515.849906190289,0.915327564894932
2021-02-18,16:00:00,13060.0,14290.0,5800.043103288112,0.913925822253324
2021-02-18,17:00:00,15120.0,16350.0,6221.583399746402,0.9247706422018349
2021-02-18,18:00:00,7210.0,7730.0,2787.256715840864,0.9327296248382924
2021-02-18,19:00:00,1790.0,1910.0,666.3332499583073,0.93717277486911
2021-02-18,20:00:00,22090.0,23300.0,7410.931115588648,0.948068669527897
2021-02-18,21:00:00,22150.0,23240.0,7033.85385119708,0.9530981067125646
2021-02-18,22:00:00,21140.0,22150.0,6612.329392884175,0.9544018058690745
2021-02-18,23:00:00,20090.0,21180.0,6707.033621505114,0.9485363550519358
2021-02-19,00:00:00,19050.0,20160.0,6597.203953191079,0.9449404761904762
2021-02-19,01:00:00,18200.0,19230.0,6209.098163179578,0.9464378575143005
2021-02-19,02:00:00,17910.0,19110.0,6665.133156959431,0.9372056514913658
2021-02-19,03:00:00,17040.0,18220.0,6450.333324720514,0.9352360043907794
2021-02-19,04:00:00,16580.0,17690.0,6167.633257579442,0.9372526851328434
2021-02-19,05:00:00,16460.0,17520.0,6001.566462183019,0.9394977168949772
2021-02-19,06:00:00,17240.0,18310.0,6167.535974763341,0.9415619879847078
2021-02-19,07:00:00,17330.0,18420.0,6242.395373572552,0.9408251900108577
2021-02-19,08:00:00,15560.0,16860.0,6491.9950708545675,0.9228944246737841
2021-02-19,09:00:00,16350.0,18050.0,7647.221717722065,0.9058171745152355
2021-02-19,10:00:00,17190.0,18980.0,8046.384281153865,0.9056902002107482
2021-02-19,11:00:00,18710.0,20740.0,8948.93848453547,0.9021215043394407
2021-02-19,12:00:00,19130.0,21180.0,9090.40703159105,0.9032105760151086
2021-02-19,13:00:00,19150.0,21340.0,9416.639527984493,0.8973758200562324
2021-02-19,14:00:00,19790.0,21860.0,9285.23020716234,0.9053064958828911
2021-02-19,15:00:00,19730.0,21640.0,8889.133816070045,0.9117375231053605
2021-02-19,16:00:00,20820.0,22910.0,9560.10983200507,0.9087734613705806
2021-02-19,17:00:00,20400.0,22430.0,9324.424915242762,0.9094962104324565
2021-02-19,18:00:00,18570.0,20390.0,8420.64130574388,0.9107405590975969
2021-02-19,19:00:00,20020.0,21610.0,8135.82816927693,0.9264229523368811
2021-02-19,20:00:00,22800.0,24040.0,7621.128525356334,0.9484193011647255
2021-02-19,21:00:00,23460.0,24600.0,7401.918670182752,0.9536585365853658
2021-02-19,22:00:00,23130.0,24220.0,7184.114420024224,0.9549958711808423
2021-02-19,23:00:00,22380.0,23590.0,7458.129792380929,0.9487070792708775
2021-02-20,00:00:00,21400.0,22690.0,7541.62449343641,0.9431467606875276
2021-02-20,01:00:00,20630.0,21940.0,7467.710492513753,0.9402917046490429
2021-02-20,02:00:00,20180.0,21570.0,7617.906536575518,0.9355586462679648
2021-02-20,03:00:00,19690.0,21120.0,7639.2604354086525,0.9322916666666666
2021-02-20,04:00:00,18980.0,20400.0,7477.940893053381,0.9303921568627451
2021-02-20,05:00:00,18920.0,20380.0,7574.8267306916005,0.9283611383709519
2021-02-20,06:00:00,18790.0,20210.0,7441.773982055623,0.929737753587333
2021-02-20,07:00:00,17830.0,19270.0,7309.172319763709,0.9252724442138038
2021-02-20,08:00:00,16890.0,18520.0,7597.256083613346,0.911987041036717
2021-02-20,09:00:00,17150.0,18840.0,7798.916591424734,0.9102972399150743
2021-02-20,10:00:00,17990.0,20000.0,8738.415188121928,0.8995
2021-02-20,11:00:00,18470.0,20560.0,9031.760625703053,0.8983463035019456
2021-02-20,12:00:00,19020.0,21070.0,9065.566722494517,0.9027052681537732
2021-02-20,13:00:00,19850.0,21980.0,9439.168395573839,0.9030937215650592
2021-02-20,14:00:00,20800.0,23120.0,10094.275605510284,0.8996539792387543
2021-02-20,15:00:00,20930.0,23120.0,9821.888820384804,0.9052768166089965
2021-02-20,16:00:00,21150.0,23270.0,9704.143444941445,0.9088955737000429
2021-02-20,17:00:00,21410.0,23840.0,10486.06217795794,0.8980704697986577
2021-02-20,18:00:00,20570.0,23060.0,10422.989014673287,0.8920208152645274
2021-02-20,19:00:00,21180.0,23070.0,9145.080644805708,0.918075422626788
2021-02-20,20:00:00,23260.0,24620.0,8069.498125658126,0.9447603574329814
2021-02-20,21:00:00,24070.0,25380.0,8048.571301790151,0.9483845547675335
2021-02-20,22:00:00,24370.0,25710.0,8191.898436870418,0.9478802022559315
2021-02-20,23:00:00,23060.0,24410.0,8005.279507924754,0.9446947972142564
2021-02-21,00:00:00,21810.0,23170.0,7821.304239063968,0.9413034095813552
2021-02-21,01:00:00,21100.0,22560.0,7983.958917729976,0.9352836879432624
2021-02-21,02:00:00,20040.0,21420.0,7564.046536081068,0.9355742296918768
2021-02-21,03:00:00,20000.0,21460.0,7780.205652808928,0.9319664492078286
2021-02-21,04:00:00,19400.0,20840.0,7612.200733033779,0.9309021113243762
2021-02-21,05:00:00,18730.0,20130.0,7375.906723922151,0.9304520615996026
2021-02-21,06:00:00,18380.0,19600.0,6807.025782234117,0.9377551020408164
2021-02-21,07:00:00,18020.0,19190.0,6598.1588340991,0.9390307451797811
2021-02-21,08:00:00,17410.0,18690.0,6797.646651599361,0.9315141787051899
2021-02-21,09:00:00,14320.0,15330.0,5472.339536249556,0.9341161121983039
2021-02-21,10:00:00,13970.0,15130.0,5809.991394141647,0.923331130204891
2021-02-21,11:00:00,16800.0,18360.0,7406.051579620547,0.9150326797385621
2021-02-21,12:00:00,18340.0,20050.0,8102.277457604127,0.914713216957606
2021-02-21,13:00:00,19270.0,20980.0,8296.2340854149,0.9184938036224977
2021-02-21,14:00:00,20070.0,21760.0,8407.895099250465,0.9223345588235294
2021-02-21,15:00:00,19980.0,21580.0,8154.507955726084,0.9258572752548656
2021-02-21,16:00:00,20380.0,22000.0,8285.867486268411,0.9263636363636364
2021-02-21,17:00:00,20200.0,21870.0,8381.938916503746,0.9236396890717878
2021-02-21,18:00:00,19930.0,21630.0,8405.474406599547,0.9214054553860379
2021-02-21,19:00:00,20930.0,22420.0,8036.883724429513,0.9335414808206958
2021-02-21,20:00:00,23250.0,24450.0,7565.712127751095,0.950920245398773
2021-02-21,21:00:00,23590.0,24700.0,7321.331846050963,0.9550607287449393
2021-02-21,22:00:00,23570.0,24640.0,7182.248951407909,0.9565746753246753
2021-02-21,23:00:00,22430.0,23530.0,7110.274256313887,0.953251168720782
2021-02-22,00:00:00,21380.0,22610.0,7355.793634951976,0.9455992923485184
2021-02-22,01:00:00,20430.0,21660.0,7195.185890579895,0.943213296398892
2021-02-22,02:00:00,19700.0,20910.0,7009.85734519612,0.9421329507412721
2021-02-22,03:00:00,19390.0,20640.0,7073.718965296826,0.939437984496124
2021-02-22,04:00:00,18850.0,20110.0,7006.3970769576,0.9373446046742914
2021-02-22,05:00:00,18720.0,19990.0,7011.5404869400845,0.9364682341170585
2021-02-22,06:00:00,19030.0,20180.0,6715.020476513828,0.9430128840436075
2021-02-22,07:00:00,19060.0,20200.0,6690.022421487091,0.9435643564356435
2021-02-22,08:00:00,16720.0,18070.0,6853.210926273902,0.9252905368013282
2021-02-22,09:00:00,16780.0,18330.0,7377.025145680337,0.9154391707583197
2021-02-22,10:00:00,17400.0,19040.0,7730.562722079163,0.9138655462184874
2021-02-22,11:00:00,18910.0,20810.0,8687.23201025505,0.9086977414704469
2021-02-22,12:00:00,19320.0,21320.0,9015.542135667716,0.9061913696060038
2021-02-22,13:00:00,19860.0,21920.0,9277.219411008882,0.906021897810219
2021-02-22,14:00:00,19840.0,21760.0,8937.113628012123,0.9117647058823529
2021-02-22,15:00:00,20080.0,21960.0,8890.17435149615,0.9143897996357013
2021-02-22,16:00:00,20120.0,21990.0,8873.877393789031,0.9149613460663938
2021-02-22,17:00:00,20100.0,22040.0,9041.659139781814,0.911978221415608
2021-02-22,18:00:00,20190.0,22270.0,9397.701846728274,0.9066008082622362
2021-02-22,19:00:00,21010.0,22890.0,9084.712433533601,0.9178680646570555
2021-02-22,20:00:00,23320.0,24860.0,8613.779658198833,0.9380530973451328
2021-02-22,21:00:00,23850.0,25210.0,8168.329082499064,0.9460531535105117
2021-02-22,22:00:00,24390.0,25680.0,8036.809068280769,0.9497663551401869
2021-02-22,23:00:00,23350.0,24650.0,7899.3670632526,0.947261663286004
2021-02-23,00:00:00,22070.0,23430.0,7866.384175718855,0.9419547588561673
2021-02-23,01:00:00,21020.0,22330.0,7535.81448816251,0.9413345275414241
2021-02-23,02:00:00,20670.0,22170.0,8016.233529532433,0.93234100135318
2021-02-23,03:00:00,20660.0,22260.0,8286.857064050278,0.9281221922731356
2021-02-23,04:00:00,20190.0,21770.0,8142.284691657495,0.9274230592558567
2021-02-23,05:00:00,19780.0,21270.0,7820.77361902261,0.9299482839680301
2021-02-23,06:00:00,19980.0,21410.0,7693.354274957055,0.9332087809434844
2021-02-23,07:00:00,19490.0,20810.0,7293.558802121225,0.9365689572321
2021-02-23,08:00:00,17120.0,18830.0,7840.567581495615,0.9091874668082847
2021-02-23,09:00:00,17200.0,18970.0,8001.306143374343,0.9066947812335266
2021-02-23,10:00:00,15960.0,17490.0,7153.915012075556,0.9125214408233276
2021-02-23,11:00:00,10790.0,11860.0,4922.956428813889,0.9097807757166948
2021-02-23,12:00:00,10880.0,11940.0,4918.251721902814,0.9112227805695142
2021-02-23,13:00:00,10710.0,11640.0,4559.111755594504,0.9201030927835051
2021-02-23,14:00:00,15010.0,16460.0,6755.109177504091,0.9119076549210207
2021-02-23,15:00:00,15670.0,16970.0,6513.98495546313,0.9233942251031232
2021-02-23,16:00:00,15610.0,16850.0,6344.320294562689,0.9264094955489615
2021-02-23,17:00:00,19460.0,20990.0,7866.9244308052175,0.9271081467365412
2021-02-23,18:00:00,20030.0,21650.0,8217.152791569595,0.9251732101616628
2021-02-23,19:00:00,20320.0,21680.0,7557.777451076474,0.9372693726937269
2021-02-23,20:00:00,21750.0,23030.0,7570.891625165427,0.9444203213200174
2021-02-23,21:00:00,23260.0,24480.0,7631.697058977118,0.9501633986928104
2021-02-23,22:00:00,22910.0,24050.0,7316.720576870487,0.9525987525987526
2021-02-23,23:00:00,21930.0,23170.0,7478.235085900951,0.9464825205006474
2021-02-24,00:00:00,20830.0,22150.0,7532.1710017763135,0.9404063205417608
2021-02-24,01:00:00,19750.0,20990.0,7107.573425579225,0.940924249642687
2021-02-24,02:00:00,19320.0,20580.0,7090.416066776335,0.9387755102040817
2021-02-24,03:00:00,18840.0,20100.0,7004.598489563838,0.9373134328358209
2021-02-24,04:00:00,18410.0,19650.0,6869.818047081014,0.9368956743002544
2021-02-24,05:00:00,18350.0,19660.0,7056.422606391995,0.9333672431332655
2021-02-24,06:00:00,18850.0,20120.0,7035.047974250069,0.9368787276341949
2021-02-24,07:00:00,18450.0,19560.0,6495.467650600686,0.9432515337423313
2021-02-24,08:00:00,16570.0,17990.0,7005.369369276684,0.9210672595886603
2021-02-24,09:00:00,16660.0,18270.0,7499.153285538308,0.9118773946360154
2021-02-24,10:00:00,17380.0,19070.0,7848.598601024262,0.9113791295228107
2021-02-24,11:00:00,17860.0,19770.0,8477.812217783548,0.9033889731917046
2021-02-24,12:00:00,18390.0,20200.0,8357.505608732787,0.9103960396039604
2021-02-24,13:00:00,18900.0,20780.0,8637.036528810098,0.9095283926852743
2021-02-24,14:00:00,18770.0,20530.0,8316.730126678392,0.9142717973697029
2021-02-24,15:00:00,20000.0,21850.0,8799.00562563748,0.9153318077803204
2021-02-24,16:00:00,20180.0,21980.0,8711.371878183138,0.9181073703366697
2021-02-24,17:00:00,20450.0,22410.0,9165.45688986643,0.9125390450691655
2021-02-24,18:00:00,19750.0,21700.0,8990.411558988832,0.9101382488479263
2021-02-24,19:00:00,20610.0,22260.0,8410.439940930557,0.9258760107816711
2021-02-24,20:00:00,22730.0,23970.0,7609.730612840378,0.9482686691697956
2021-02-24,21:00:00,23090.0,24220.0,7311.65507939208,0.9533443435177539
2021-02-24,22:00:00,23700.0,24890.0,7604.08442877905,0.9521896343913219
2021-02-24,23:00:00,22730.0,24020.0,7765.790365442528,0.9462947543713572
2021-02-25,00:00:00,21970.0,23440.0,8170.232554829759,0.9372866894197952
2021-02-25,01:00:00,20650.0,21980.0,7529.800794177759,0.9394904458598726
2021-02-25,02:00:00,19930.0,21230.0,7314.9162674633535,0.9387658973151202
2021-02-25,03:00:00,19430.0,20790.0,7395.890750950828,0.9345839345839346
2021-02-25,04:00:00,19260.0,20680.0,7530.922918208631,0.9313346228239845
2021-02-25,05:00:00,19140.0,20530.0,7425.718820424054,0.9322942036044812
2021-02-25,06:00:00,19440.0,20780.0,7341.3077854017265,0.9355149181905679
2021-02-25,07:00:00,19170.0,20440.0,7092.580630489864,0.937866927592955
2021-02-25,08:00:00,17000.0,18480.0,7246.406005738293,0.9199134199134199
2021-02-25,09:00:00,17010.0,18670.0,7696.0249479845115,0.9110873058382432
2021-02-25,10:00:00,17600.0,19410.0,8184.625831398769,0.9067490984028851
2021-02-25,11:00:00,13950.0,15400.0,6523.610963262601,0.9058441558441559
2021-02-25,12:00:00,16850.0,18480.0,7588.669185041604,0.9117965367965368
2021-02-25,13:00:00,16290.0,17820.0,7224.147008470965,0.9141414141414141
2021-02-25,14:00:00,11550.0,12620.0,5085.459664573105,0.9152139461172741
2021-02-25,15:00:00,13040.0,14150.0,5493.7145903295705,0.9215547703180212
2021-02-25,16:00:00,19160.0,20220.0,6460.866814909591,0.9475766567754699
2021-02-25,17:00:00,20950.0,21870.0,6276.49583764699,0.9579332418838592
2021-02-25,18:00:00,21030.0,21940.0,6253.215173013,0.9585232452142206
2021-02-25,19:00:00,20300.0,21230.0,6214.732496254364,0.9561940650023552
2021-02-25,20:00:00,19020.0,19930.0,5953.52836559968,0.9543401906673357
2021-02-25,21:00:00,19150.0,20290.0,6705.34115463188,0.9438146870379497
2021-02-25,22:00:00,18670.0,19870.0,6800.588209853615,0.9396074484146956
2021-02-25,23:00:00,17920.0,19050.0,6463.443354745209,0.9406824146981627
2021-02-26,00:00:00,17500.0,18700.0,6590.902821313633,0.9358288770053476
2021-02-26,01:00:00,17170.0,18250.0,6184.949474328792,0.9408219178082192
2021-02-26,02:00:00,17500.0,18660.0,6476.54228736291,0.9378349410503751
2021-02-26,03:00:00,12330.0,13020.0,4182.2840649578075,0.9470046082949308
2021-02-26,04:00:00,0.0,0.0,0.0,
2021-02-26,05:00:00,0.0,0.0,0.0,
2021-02-26,06:00:00,0.0,0.0,0.0,
2021-02-26,07:00:00,10510.0,11100.0,3570.700211443128,0.9468468468468468
2021-02-26,08:00:00,15890.0,17290.0,6815.570408997328,0.9190283400809717
2021-02-26,09:00:00,16260.0,17970.0,7650.705849789286,0.9048414023372288
2021-02-26,10:00:00,17150.0,19020.0,8224.22640738933,0.9016824395373291
2021-02-26,11:00:00,17240.0,18940.0,7842.576107376964,0.9102428722280888
2021-02-26,12:00:00,16590.0,18260.0,7628.859678877309,0.9085432639649507
2021-02-26,13:00:00,17210.0,19010.0,8074.404002773208,0.9053129931614939
2021-02-26,14:00:00,17730.0,19710.0,8609.947735033007,0.8995433789954338
2021-02-26,15:00:00,18050.0,20000.0,8613.797072139556,0.9025
2021-02-26,16:00:00,20600.0,22800.0,9771.386800244887,0.9035087719298246
2021-02-26,17:00:00,21050.0,23490.0,10424.85491505757,0.8961260110685398
2021-02-26,18:00:00,20050.0,22360.0,9897.833096188277,0.896690518783542
2021-02-26,19:00:00,20880.0,22870.0,9330.728803260761,0.9129864451246174
2021-02-26,20:00:00,22860.0,24370.0,8444.95707508333,0.9380385720147723
2021-02-26,21:00:00,23440.0,24890.0,8371.29022313765,0.941743672157493
2021-02-26,22:00:00,23560.0,24960.0,8241.844453761549,0.9439102564102564
2021-02-26,23:00:00,22640.0,24140.0,8376.753547765387,0.9378624689312345
2021-02-27,00:00:00,21530.0,23110.0,8398.285539322893,0.9316313284292514
2021-02-27,01:00:00,20730.0,22360.0,8380.73385808188,0.9271019677996423
2021-02-27,02:00:00,19960.0,21510.0,8017.387354992897,0.9279404927940493
2021-02-27,03:00:00,19320.0,20820.0,7759.510293826537,0.9279538904899135
2021-02-27,04:00:00,18930.0,20470.0,7789.480085345876,0.9247679531021006
